,filename,time,w_pre,w
271,MOD05_L2.A2014034.1640.061.2017308224025.hdf,20140341640,-9999.0,-9.999000474927016
272,MOD05_L2.A2014034.1815.061.2017308224025.hdf,20140341815,-9999.0,-9.999000474927016
273,MOD05_L2.A2014034.1950.061.2017308223924.hdf,20140341950,-9999.0,-9.999000474927016
274,MOD05_L2.A2014034.2130.061.2017308224001.hdf,20140342130,-9999.0,-9.999000474927016
275,MOD05_L2.A2014034.2310.061.2017308224101.hdf,20140342310,-9999.0,-9.999000474927016
276,MOD05_L2.A2014035.1230.061.2017308225016.hdf,20140351230,-9999.0,-9.999000474927016
277,MOD05_L2.A2014035.1405.061.2017308224439.hdf,20140351405,-9999.0,-9.999000474927016
278,MOD05_L2.A2014035.1545.061.2017308224500.hdf,20140351545,-9999.0,-9.999000474927016
279,MOD05_L2.A2014035.1720.061.2017308224359.hdf,20140351720,-9999.0,-9.999000474927016
280,MOD05_L2.A2014035.1900.061.2017308224542.hdf,20140351900,-9999.0,-9.999000474927016
281,MOD05_L2.A2014035.2035.061.2017308224650.hdf,20140352035,-9999.0,-9.999000474927016
282,MOD05_L2.A2014035.2215.061.2017308224523.hdf,20140352215,-9999.0,-9.999000474927016
283,MOD05_L2.A2014035.2350.061.2017308224353.hdf,20140352350,-9999.0,-9.999000474927016
284,MOD05_L2.A2014036.1130.061.2017308225623.hdf,20140361130,-9999.0,-9.999000474927016
285,MOD05_L2.A2014036.1310.061.2017308225507.hdf,20140361310,-9999.0,-9.999000474927016
286,MOD05_L2.A2014036.1450.061.2017308225645.hdf,20140361450,-9999.0,-9.999000474927016
287,MOD05_L2.A2014036.1625.061.2017308225710.hdf,20140361625,-9999.0,-9.999000474927016
288,MOD05_L2.A2014036.1805.061.2017308225347.hdf,20140361805,-9999.0,-9.999000474927016
289,MOD05_L2.A2014036.1940.061.2017308225919.hdf,20140361940,-9999.0,-9.999000474927016
290,MOD05_L2.A2014036.2120.061.2017308225735.hdf,20140362120,-9999.0,-9.999000474927016
291,MOD05_L2.A2014036.2255.061.2017308225317.hdf,20140362255,-9999.0,-9.999000474927016
292,MOD05_L2.A2014037.1215.061.2017308225834.hdf,20140371215,-9999.0,-9.999000474927016
293,MOD05_L2.A2014037.1355.061.2017308230058.hdf,20140371355,-9999.0,-9.999000474927016
294,MOD05_L2.A2014037.1530.061.2017308230012.hdf,20140371530,-9999.0,-9.999000474927016
295,MOD05_L2.A2014037.1710.061.2017308225927.hdf,20140371710,-9999.0,-9.999000474927016
296,MOD05_L2.A2014037.1845.061.2017308230547.hdf,20140371845,-9999.0,-9.999000474927016
297,MOD05_L2.A2014037.2025.061.2017308230451.hdf,20140372025,-9999.0,-9.999000474927016
298,MOD05_L2.A2014037.2200.061.2017308230621.hdf,20140372200,-9999.0,-9.999000474927016
299,MOD05_L2.A2014037.2340.061.2017308230537.hdf,20140372340,-9999.0,-9.999000474927016
300,MOD05_L2.A2014038.1120.061.2017308231045.hdf,20140381120,-9999.0,-9.999000474927016
301,MOD05_L2.A2014038.1300.061.2017308231005.hdf,20140381300,-9999.0,-9.999000474927016
302,MOD05_L2.A2014038.1435.061.2017308230640.hdf,20140381435,-9999.0,-9.999000474927016
303,MOD05_L2.A2014038.1615.061.2017308230928.hdf,20140381615,-9999.0,-9.999000474927016
304,MOD05_L2.A2014038.1750.061.2017308230827.hdf,20140381750,-9999.0,-9.999000474927016
305,MOD05_L2.A2014038.1930.061.2017308231119.hdf,20140381930,-9999.0,-9.999000474927016
306,MOD05_L2.A2014038.2105.061.2017308231011.hdf,20140382105,-9999.0,-9.999000474927016
307,MOD05_L2.A2014038.2245.061.2017308231159.hdf,20140382245,-9999.0,-9.999000474927016
308,MOD05_L2.A2014039.0020.061.2017308230945.hdf,20140390020,-9999.0,-9.999000474927016
309,MOD05_L2.A2014039.1205.061.2017308231531.hdf,20140391205,-9999.0,-9.999000474927016
310,MOD05_L2.A2014039.1340.061.2017308231549.hdf,20140391340,-9999.0,-9.999000474927016
311,MOD05_L2.A2014039.1520.061.2017308231737.hdf,20140391520,-9999.0,-9.999000474927016
312,MOD05_L2.A2014039.1655.061.2017308231609.hdf,20140391655,-9999.0,-9.999000474927016
313,MOD05_L2.A2014039.1835.061.2017308232059.hdf,20140391835,-9999.0,-9.999000474927016
314,MOD05_L2.A2014039.2010.061.2017308232139.hdf,20140392010,-9999.0,-9.999000474927016
315,MOD05_L2.A2014039.2150.061.2017308232218.hdf,20140392150,-9999.0,-9.999000474927016
316,MOD05_L2.A2014039.2325.061.2017308232024.hdf,20140392325,-9999.0,-9.999000474927016
317,MOD05_L2.A2014040.1245.061.2017308232322.hdf,20140401245,-9999.0,-9.999000474927016
318,MOD05_L2.A2014040.1425.061.2017308232559.hdf,20140401425,-9999.0,-9.999000474927016
319,MOD05_L2.A2014040.1600.061.2017308232512.hdf,20140401600,-9999.0,-9.999000474927016
320,MOD05_L2.A2014040.1740.061.2017308232504.hdf,20140401740,-9999.0,-9.999000474927016
321,MOD05_L2.A2014040.1915.061.2017308232357.hdf,20140401915,-9999.0,-9.999000474927016
322,MOD05_L2.A2014040.2055.061.2017308232835.hdf,20140402055,-9999.0,-9.999000474927016
323,MOD05_L2.A2014040.2230.061.2017308232751.hdf,20140402230,-9999.0,-9.999000474927016
324,MOD05_L2.A2014041.0010.061.2017308232657.hdf,20140410010,-9999.0,-9.999000474927016
325,MOD05_L2.A2014041.1150.061.2017308232837.hdf,20140411150,-9999.0,-9.999000474927016
326,MOD05_L2.A2014041.1330.061.2017308232910.hdf,20140411330,-9999.0,-9.999000474927016
327,MOD05_L2.A2014041.1505.061.2017308232919.hdf,20140411505,-9999.0,-9.999000474927016
328,MOD05_L2.A2014041.1645.061.2017308233006.hdf,20140411645,-9999.0,-9.999000474927016
329,MOD05_L2.A2014041.1820.061.2017308233022.hdf,20140411820,-9999.0,-9.999000474927016
330,MOD05_L2.A2014041.2000.061.2017308233004.hdf,20140412000,-9999.0,-9.999000474927016
331,MOD05_L2.A2014041.2135.061.2017308233021.hdf,20140412135,-9999.0,-9.999000474927016
332,MOD05_L2.A2014041.2315.061.2017308233039.hdf,20140412315,-9999.0,-9.999000474927016
333,MOD05_L2.A2014042.1235.061.2017308233451.hdf,20140421235,-9999.0,-9.999000474927016
334,MOD05_L2.A2014042.1410.061.2017308233452.hdf,20140421410,-9999.0,-9.999000474927016
335,MOD05_L2.A2014042.1550.061.2017308233602.hdf,20140421550,-9999.0,-9.999000474927016
336,MOD05_L2.A2014042.1725.061.2017308233615.hdf,20140421725,-9999.0,-9.999000474927016
337,MOD05_L2.A2014042.1905.061.2017308233623.hdf,20140421905,-9999.0,-9.999000474927016
338,MOD05_L2.A2014042.2040.061.2017308233654.hdf,20140422040,-9999.0,-9.999000474927016
339,MOD05_L2.A2014042.2220.061.2017308233801.hdf,20140422220,-9999.0,-9.999000474927016
340,MOD05_L2.A2014043.0000.061.2017308233810.hdf,20140430000,-9999.0,-9.999000474927016
341,MOD05_L2.A2014043.1140.061.2017308234047.hdf,20140431140,-9999.0,-9.999000474927016
342,MOD05_L2.A2014043.1630.061.2017308234101.hdf,20140431630,-9999.0,-9.999000474927016
343,MOD05_L2.A2014043.1810.061.2017308234108.hdf,20140431810,-9999.0,-9.999000474927016
344,MOD05_L2.A2014043.1945.061.2017308234144.hdf,20140431945,-9999.0,-9.999000474927016
345,MOD05_L2.A2014043.2125.061.2017308234206.hdf,20140432125,-9999.0,-9.999000474927016
346,MOD05_L2.A2014043.2300.061.2017308234227.hdf,20140432300,-9999.0,-9.999000474927016
347,MOD05_L2.A2014044.1220.061.2017308234638.hdf,20140441220,-9999.0,-9.999000474927016
348,MOD05_L2.A2014044.1400.061.2017308234700.hdf,20140441400,-9999.0,-9.999000474927016
349,MOD05_L2.A2014044.1535.061.2017308234717.hdf,20140441535,-9999.0,-9.999000474927016
350,MOD05_L2.A2014044.1715.061.2017308234757.hdf,20140441715,-9999.0,-9.999000474927016
351,MOD05_L2.A2014044.1850.061.2017308234844.hdf,20140441850,-9999.0,-9.999000474927016
352,MOD05_L2.A2014044.2030.061.2017308234910.hdf,20140442030,-9999.0,-9.999000474927016
353,MOD05_L2.A2014044.2205.061.2017308234941.hdf,20140442205,-9999.0,-9.999000474927016
354,MOD05_L2.A2014044.2345.061.2017308235049.hdf,20140442345,-9999.0,-9.999000474927016
355,MOD05_L2.A2014045.1125.061.2017308235322.hdf,20140451125,-9999.0,-9.999000474927016
356,MOD05_L2.A2014045.1305.061.2017308235415.hdf,20140451305,-9999.0,-9.999000474927016
357,MOD05_L2.A2014045.1445.061.2017308235501.hdf,20140451445,-9999.0,-9.999000474927016
358,MOD05_L2.A2014045.1620.061.2017308235448.hdf,20140451620,-9999.0,-9.999000474927016
359,MOD05_L2.A2014045.1755.061.2017308235520.hdf,20140451755,-9999.0,-9.999000474927016
360,MOD05_L2.A2014045.1935.061.2017308235553.hdf,20140451935,-9999.0,-9.999000474927016
361,MOD05_L2.A2014045.2110.061.2017308235645.hdf,20140452110,-9999.0,-9.999000474927016
362,MOD05_L2.A2014045.2250.061.2017308235700.hdf,20140452250,-9999.0,-9.999000474927016
363,MOD05_L2.A2014046.0030.061.2017309034853.hdf,20140460030,-9999.0,-9.999000474927016
364,MOD05_L2.A2014046.1210.061.2017309034814.hdf,20140461210,-9999.0,-9.999000474927016
365,MOD05_L2.A2014046.1350.061.2017309034710.hdf,20140461350,-9999.0,-9.999000474927016
366,MOD05_L2.A2014046.1525.061.2017309034625.hdf,20140461525,-9999.0,-9.999000474927016
367,MOD05_L2.A2014046.1705.061.2017309034534.hdf,20140461705,-9999.0,-9.999000474927016
368,MOD05_L2.A2014046.1840.061.2017309034603.hdf,20140461840,-9999.0,-9.999000474927016
369,MOD05_L2.A2014046.2015.061.2017309034607.hdf,20140462015,-9999.0,-9.999000474927016
370,MOD05_L2.A2014046.2155.061.2017309034524.hdf,20140462155,-9999.0,-9.999000474927016
371,MOD05_L2.A2014046.2335.061.2017309034619.hdf,20140462335,-9999.0,-9.999000474927016
372,MOD05_L2.A2014047.1115.061.2017309051145.hdf,20140471115,-9999.0,-9.999000474927016
373,MOD05_L2.A2014047.1250.061.2017309050946.hdf,20140471250,-9999.0,-9.999000474927016
374,MOD05_L2.A2014047.1430.061.2017309051035.hdf,20140471430,-9999.0,-9.999000474927016
375,MOD05_L2.A2014047.1610.061.2017309050912.hdf,20140471610,-9999.0,-9.999000474927016
376,MOD05_L2.A2014047.1745.061.2017309050834.hdf,20140471745,-9999.0,-9.999000474927016
377,MOD05_L2.A2014047.1920.061.2017309050919.hdf,20140471920,-9999.0,-9.999000474927016
378,MOD05_L2.A2014047.2100.061.2017309050839.hdf,20140472100,-9999.0,-9.999000474927016
379,MOD05_L2.A2014047.2240.061.2017309050843.hdf,20140472240,-9999.0,-9.999000474927016
380,MOD05_L2.A2014048.0015.061.2017309062734.hdf,20140480015,-9999.0,-9.999000474927016
381,MOD05_L2.A2014048.1155.061.2017309062516.hdf,20140481155,-9999.0,-9.999000474927016
382,MOD05_L2.A2014048.1335.061.2017309062541.hdf,20140481335,-9999.0,-9.999000474927016
383,MOD05_L2.A2014048.1515.061.2017309062451.hdf,20140481515,-9999.0,-9.999000474927016
384,MOD05_L2.A2014048.1650.061.2017309062343.hdf,20140481650,-9999.0,-9.999000474927016
385,MOD05_L2.A2014048.1830.061.2017309062336.hdf,20140481830,-9999.0,-9.999000474927016
386,MOD05_L2.A2014048.2005.061.2017309062402.hdf,20140482005,-9999.0,-9.999000474927016
387,MOD05_L2.A2014048.2140.061.2017309062418.hdf,20140482140,-9999.0,-9.999000474927016
388,MOD05_L2.A2014048.2320.061.2017309062330.hdf,20140482320,-9999.0,-9.999000474927016
389,MOD05_L2.A2014049.1240.061.2017309063518.hdf,20140491240,-9999.0,-9.999000474927016
390,MOD05_L2.A2014049.1420.061.2017309063244.hdf,20140491420,-9999.0,-9.999000474927016
391,MOD05_L2.A2014049.1555.061.2017309063516.hdf,20140491555,-9999.0,-9.999000474927016
392,MOD05_L2.A2014049.1735.061.2017309063213.hdf,20140491735,-9999.0,-9.999000474927016
393,MOD05_L2.A2014049.1910.061.2017309062852.hdf,20140491910,-9999.0,-9.999000474927016
394,MOD05_L2.A2014049.2045.061.2017309063159.hdf,20140492045,-9999.0,-9.999000474927016
395,MOD05_L2.A2014049.2225.061.2017309062902.hdf,20140492225,-9999.0,-9.999000474927016
396,MOD05_L2.A2014050.0005.061.2017309063027.hdf,20140500005,-9999.0,-9.999000474927016
397,MOD05_L2.A2014050.1145.061.2017309062646.hdf,20140501145,-9999.0,-9.999000474927016
398,MOD05_L2.A2014050.1325.061.2017309063135.hdf,20140501325,-9999.0,-9.999000474927016
399,MOD05_L2.A2014050.1500.061.2017309063340.hdf,20140501500,-9999.0,-9.999000474927016
400,MOD05_L2.A2014050.1640.061.2017309062828.hdf,20140501640,-9999.0,-9.999000474927016
401,MOD05_L2.A2014050.1815.061.2017309062652.hdf,20140501815,-9999.0,-9.999000474927016
402,MOD05_L2.A2014050.1955.061.2017309062707.hdf,20140501955,-9999.0,-9.999000474927016
403,MOD05_L2.A2014050.2130.061.2017309062802.hdf,20140502130,-9999.0,-9.999000474927016
404,MOD05_L2.A2014050.2310.061.2017309062802.hdf,20140502310,-9999.0,-9.999000474927016
405,MOD05_L2.A2014051.1230.061.2017309064033.hdf,20140511230,-9999.0,-9.999000474927016
406,MOD05_L2.A2014051.1405.061.2017309063827.hdf,20140511405,-9999.0,-9.999000474927016
407,MOD05_L2.A2014051.1545.061.2017309063923.hdf,20140511545,-9999.0,-9.999000474927016
408,MOD05_L2.A2014051.1720.061.2017309064136.hdf,20140511720,-9999.0,-9.999000474927016
409,MOD05_L2.A2014051.1900.061.2017309063943.hdf,20140511900,-9999.0,-9.999000474927016
410,MOD05_L2.A2014051.2035.061.2017309064007.hdf,20140512035,-9999.0,-9.999000474927016
411,MOD05_L2.A2014051.2215.061.2017309064054.hdf,20140512215,-9999.0,-9.999000474927016
412,MOD05_L2.A2014051.2350.061.2017309064311.hdf,20140512350,-9999.0,-9.999000474927016
413,MOD05_L2.A2014052.1130.061.2017309065713.hdf,20140521130,-9999.0,-9.999000474927016
414,MOD05_L2.A2014052.1310.061.2017309065618.hdf,20140521310,-9999.0,-9.999000474927016
415,MOD05_L2.A2014052.1450.061.2017309065619.hdf,20140521450,-9999.0,-9.999000474927016
416,MOD05_L2.A2014052.1625.061.2017309065640.hdf,20140521625,-9999.0,-9.999000474927016
417,MOD05_L2.A2014052.1805.061.2017309065529.hdf,20140521805,-9999.0,-9.999000474927016
418,MOD05_L2.A2014052.1940.061.2017309065411.hdf,20140521940,-9999.0,-9.999000474927016
419,MOD05_L2.A2014052.2120.061.2017309065441.hdf,20140522120,-9999.0,-9.999000474927016
420,MOD05_L2.A2014052.2255.061.2017309065540.hdf,20140522255,-9999.0,-9.999000474927016
421,MOD05_L2.A2014053.1215.061.2017309070128.hdf,20140531215,-9999.0,-9.999000474927016
422,MOD05_L2.A2014053.1355.061.2017309070109.hdf,20140531355,146.0,0.1460000069346279
423,MOD05_L2.A2014053.1530.061.2017309070217.hdf,20140531530,-9999.0,-9.999000474927016
424,MOD05_L2.A2014053.1710.061.2017309070225.hdf,20140531710,-9999.0,-9.999000474927016
425,MOD05_L2.A2014053.1845.061.2017309070332.hdf,20140531845,-9999.0,-9.999000474927016
426,MOD05_L2.A2014053.2025.061.2017309070511.hdf,20140532025,-9999.0,-9.999000474927016
427,MOD05_L2.A2014053.2200.061.2017309070636.hdf,20140532200,-9999.0,-9.999000474927016
428,MOD05_L2.A2014053.2340.061.2017309070809.hdf,20140532340,-9999.0,-9.999000474927016
429,MOD05_L2.A2014054.1120.061.2017309070824.hdf,20140541120,-9999.0,-9.999000474927016
430,MOD05_L2.A2014054.1300.061.2017309070944.hdf,20140541300,61.0,0.06100000289734453
431,MOD05_L2.A2014054.1435.061.2017309070754.hdf,20140541435,-9999.0,-9.999000474927016
432,MOD05_L2.A2014054.1615.061.2017309070915.hdf,20140541615,-9999.0,-9.999000474927016
433,MOD05_L2.A2014054.1750.061.2017309070826.hdf,20140541750,-9999.0,-9.999000474927016
434,MOD05_L2.A2014054.1930.061.2017309070855.hdf,20140541930,-9999.0,-9.999000474927016
435,MOD05_L2.A2014054.2105.061.2017309071005.hdf,20140542105,-9999.0,-9.999000474927016
436,MOD05_L2.A2014054.2245.061.2017309071030.hdf,20140542245,-9999.0,-9.999000474927016
437,MOD05_L2.A2014055.0020.061.2017309071056.hdf,20140550020,-9999.0,-9.999000474927016
438,MOD05_L2.A2014055.1205.061.2017309071455.hdf,20140551205,193.0,0.1930000091670081
439,MOD05_L2.A2014055.1340.061.2017309071456.hdf,20140551340,-9999.0,-9.999000474927016
440,MOD05_L2.A2014055.1520.061.2017309071436.hdf,20140551520,-9999.0,-9.999000474927016
441,MOD05_L2.A2014055.1655.061.2017309071725.hdf,20140551655,-9999.0,-9.999000474927016
442,MOD05_L2.A2014055.1835.061.2017309071844.hdf,20140551835,-9999.0,-9.999000474927016
443,MOD05_L2.A2014055.2010.061.2017309071822.hdf,20140552010,-9999.0,-9.999000474927016
444,MOD05_L2.A2014055.2150.061.2017309071712.hdf,20140552150,-9999.0,-9.999000474927016
445,MOD05_L2.A2014055.2325.061.2017309071735.hdf,20140552325,-9999.0,-9.999000474927016
446,MOD05_L2.A2014056.1245.061.2017309072106.hdf,20140561245,-9999.0,-9.999000474927016
447,MOD05_L2.A2014056.1425.061.2017309072128.hdf,20140561425,119.0,0.1190000056521967
448,MOD05_L2.A2014056.1600.061.2017309072138.hdf,20140561600,-9999.0,-9.999000474927016
449,MOD05_L2.A2014056.1740.061.2017309072156.hdf,20140561740,-9999.0,-9.999000474927016
450,MOD05_L2.A2014056.1915.061.2017309072218.hdf,20140561915,-9999.0,-9.999000474927016
451,MOD05_L2.A2014056.2055.061.2017309072415.hdf,20140562055,-9999.0,-9.999000474927016
452,MOD05_L2.A2014056.2230.061.2017309072310.hdf,20140562230,-9999.0,-9.999000474927016
453,MOD05_L2.A2014057.0010.061.2017309072453.hdf,20140570010,-9999.0,-9.999000474927016
454,MOD05_L2.A2014057.1150.061.2017309072820.hdf,20140571150,145.0,0.14500000688713044
455,MOD05_L2.A2014057.1820.061.2017309072818.hdf,20140571820,-9999.0,-9.999000474927016
456,MOD05_L2.A2014057.2000.061.2017309072952.hdf,20140572000,-9999.0,-9.999000474927016
457,MOD05_L2.A2014057.2135.061.2017309073234.hdf,20140572135,-9999.0,-9.999000474927016
458,MOD05_L2.A2014057.2315.061.2017309073058.hdf,20140572315,-9999.0,-9.999000474927016
459,MOD05_L2.A2014058.1235.061.2017309073849.hdf,20140581235,204.0,0.20400000968948007
460,MOD05_L2.A2014058.1410.061.2017309073536.hdf,20140581410,-9999.0,-9.999000474927016
461,MOD05_L2.A2014058.1550.061.2017309073534.hdf,20140581550,-9999.0,-9.999000474927016
462,MOD05_L2.A2014058.1725.061.2017309073603.hdf,20140581725,-9999.0,-9.999000474927016
463,MOD05_L2.A2014058.1905.061.2017309073713.hdf,20140581905,-9999.0,-9.999000474927016
464,MOD05_L2.A2014058.2040.061.2017309073813.hdf,20140582040,-9999.0,-9.999000474927016
465,MOD05_L2.A2014058.2220.061.2017309073758.hdf,20140582220,-9999.0,-9.999000474927016
466,MOD05_L2.A2014059.0000.061.2017309073858.hdf,20140590000,-9999.0,-9.999000474927016
467,MOD05_L2.A2014059.1140.061.2017309074146.hdf,20140591140,214.0,0.21400001016445458
468,MOD05_L2.A2014059.1315.061.2017309074207.hdf,20140591315,-9999.0,-9.999000474927016
469,MOD05_L2.A2014059.1455.061.2017309074210.hdf,20140591455,180.0,0.18000000854954123
470,MOD05_L2.A2014059.1630.061.2017309074220.hdf,20140591630,-9999.0,-9.999000474927016
471,MOD05_L2.A2014059.1810.061.2017309074301.hdf,20140591810,-9999.0,-9.999000474927016
472,MOD05_L2.A2014059.1945.061.2017309074324.hdf,20140591945,-9999.0,-9.999000474927016
473,MOD05_L2.A2014059.2125.061.2017309074359.hdf,20140592125,-9999.0,-9.999000474927016
474,MOD05_L2.A2014059.2300.061.2017309074414.hdf,20140592300,-9999.0,-9.999000474927016
475,MOD05_L2.A2014060.1220.061.2017309074806.hdf,20140601220,-9999.0,-9.999000474927016
476,MOD05_L2.A2014060.1400.061.2017309074828.hdf,20140601400,268.0,0.26800001272931695
477,MOD05_L2.A2014060.1540.061.2017309074854.hdf,20140601540,246.0,0.24600001168437302
478,MOD05_L2.A2014060.1715.061.2017309074922.hdf,20140601715,-9999.0,-9.999000474927016
479,MOD05_L2.A2014060.1850.061.2017309074931.hdf,20140601850,-9999.0,-9.999000474927016
480,MOD05_L2.A2014060.2030.061.2017309075050.hdf,20140602030,-9999.0,-9.999000474927016
481,MOD05_L2.A2014060.2205.061.2017309075128.hdf,20140602205,-9999.0,-9.999000474927016
482,MOD05_L2.A2014060.2345.061.2017309075155.hdf,20140602345,-9999.0,-9.999000474927016
483,MOD05_L2.A2014061.1125.061.2017309075428.hdf,20140611125,151.0,0.15100000717211515
484,MOD05_L2.A2014061.1305.061.2017309075453.hdf,20140611305,174.0,0.17400000826455653
485,MOD05_L2.A2014061.1445.061.2017309075526.hdf,20140611445,118.0,0.11800000560469925
486,MOD05_L2.A2014061.1620.061.2017309075520.hdf,20140611620,-9999.0,-9.999000474927016
487,MOD05_L2.A2014061.1755.061.2017309075548.hdf,20140611755,-9999.0,-9.999000474927016
488,MOD05_L2.A2014061.1935.061.2017309075603.hdf,20140611935,-9999.0,-9.999000474927016
489,MOD05_L2.A2014061.2110.061.2017309075633.hdf,20140612110,-9999.0,-9.999000474927016
490,MOD05_L2.A2014061.2250.061.2017309075737.hdf,20140612250,-9999.0,-9.999000474927016
491,MOD05_L2.A2014062.0030.061.2017309211135.hdf,20140620030,-9999.0,-9.999000474927016
492,MOD05_L2.A2014062.1210.061.2017309211024.hdf,20140621210,167.0,0.16700000793207437
493,MOD05_L2.A2014062.1350.061.2017309210821.hdf,20140621350,169.0,0.16900000802706927
494,MOD05_L2.A2014062.1525.061.2017309211136.hdf,20140621525,-9999.0,-9.999000474927016
495,MOD05_L2.A2014062.1705.061.2017309211219.hdf,20140621705,-9999.0,-9.999000474927016
496,MOD05_L2.A2014062.1840.061.2017309210731.hdf,20140621840,-9999.0,-9.999000474927016
497,MOD05_L2.A2014062.2015.061.2017309210510.hdf,20140622015,-9999.0,-9.999000474927016
498,MOD05_L2.A2014062.2155.061.2017309210501.hdf,20140622155,-9999.0,-9.999000474927016
499,MOD05_L2.A2014062.2335.061.2017309210426.hdf,20140622335,-9999.0,-9.999000474927016
500,MOD05_L2.A2014063.1115.061.2017309210432.hdf,20140631115,127.0,0.12700000603217632
501,MOD05_L2.A2014063.1250.061.2017309210253.hdf,20140631250,-9999.0,-9.999000474927016
502,MOD05_L2.A2014063.1430.061.2017309210155.hdf,20140631430,145.0,0.14500000688713044
503,MOD05_L2.A2014063.1610.061.2017309210231.hdf,20140631610,136.0,0.13600000645965338
504,MOD05_L2.A2014063.1745.061.2017309205947.hdf,20140631745,-9999.0,-9.999000474927016
505,MOD05_L2.A2014063.1920.061.2017309205924.hdf,20140631920,-9999.0,-9.999000474927016
506,MOD05_L2.A2014063.2100.061.2017309210142.hdf,20140632100,-9999.0,-9.999000474927016
507,MOD05_L2.A2014063.2240.061.2017309210151.hdf,20140632240,-9999.0,-9.999000474927016
508,MOD05_L2.A2014064.0015.061.2017309210606.hdf,20140640015,-9999.0,-9.999000474927016
509,MOD05_L2.A2014064.1155.061.2017309211300.hdf,20140641155,-9999.0,-9.999000474927016
510,MOD05_L2.A2014064.1335.061.2017309211315.hdf,20140641335,190.0,0.19000000902451575
511,MOD05_L2.A2014064.1515.061.2017309211411.hdf,20140641515,164.0,0.16400000778958201
512,MOD05_L2.A2014064.1650.061.2017309211213.hdf,20140641650,-9999.0,-9.999000474927016
